weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
9638.0,2024-07-12 05:00,London,Summer,15.7,28.0,0.6,1.0,1880,Rain,1043.9
8025.0,2024-05-06 00:00,London,Spring,12.6,34.0,3.6,16.3,7839,Clear,966.0
9685.0,2024-07-14 04:00,London,Summer,20.4,34.0,6.1,39.8,5949,Clear,951.2
9485.0,2024-07-05 20:00,London,Summer,30.5,34.0,7.2,28.1,4868,Clear,970.6
8703.0,2024-06-03 06:00,London,Summer,18.8,37.0,9.9,51.2,7798,Clear,954.2
6144.0,2024-02-17 15:00,London,Winter,9.5,65.0,28.2,39.4,9278,Clear,997.1
5398.0,2024-01-17 13:00,London,Winter,1.2,80.0,1.6,5.6,2247,Clear,1044.6
9343.0,2024-06-29 22:00,London,Summer,14.9,46.0,6.6,52.0,5157,Clear,1038.1
9517.0,2024-07-07 04:00,London,Summer,30.1,22.0,7.1,54.0,7129,Clear,950.7
9897.0,2024-07-23 00:00,London,Summer,23.9,80.0,0.9,6.9,2492,Rain,956.6
6399.0,2024-02-28 06:00,London,Winter,6.5,65.0,21.5,64.9,7982,Clear,1018.0
6660.0,2024-03-10 03:00,London,Spring,9.3,38.0,6.9,46.5,4508,Storm,1015.0
7221.0,2024-04-02 12:00,London,Spring,11.4,44.0,1.5,27.4,7939,Rain,987.6
5980.0,2024-02-10 19:00,London,,,76.0,13.4,342.25899368186356,5765,Snow,952.1
6299.0,2024-02-24 02:00,London,Winter,-30.0,77.0,,58.2,6141,,1036.1
9328.0,2024-06-29 07:00,London,Summer,13.3,58.0,0.1,30.9,8819,Clear,956.9
5083.0,2024-01-04 10:00,London,Winter,3.9,84.0,5.4,37.4,2219,Snow,1022.8
8857.0,2024-06-09 16:00,London,Summer,21.0,21.0,1.9,1.3,1893,Fog,1023.7
9461.0,2024-07-04 20:00,London,Summer,24.5,40.0,4.0,62.7,723,Clear,1048.1
9114.0,2024-06-20 09:00,London,Summer,,75.0,1.1,14.3,8019,Rain,1027.4
9606.0,2024-07-10 21:00,London,Summer,22.3,150.0,0.7,76.7,,Storm,1037.3
8095.0,2024-05-08 22:00,London,Spring,22.9,53.0,7.0,65.6,670,Clear,993.4
5424.0,2024-01-18 15:00,London,Winter,-2.9,71.0,1.6,0.5,4798,Fog,981.8
9983.0,2024-07-26 14:00,London,,20.1,22.0,3.1,19.2,6698,Clear,
6905.0,2024/03/20 08:00:00,London,Spring,19.0,24.0,,24.2,Unknown,Clear,991.7
9767.0,2024-07-17 14:00,London,Summer,31.7,47.0,0.8,49.2,9966,Snow,953.1
8706.0,2024-06-03 09:00,London,Summer,12.7,53.0,5.1,57.4,2883,Clear,971.4
8430.0,2024-05-22 21:00,London,Spring,18.8,39.0,,21.1,Low,Clear,
6566.0,2024-03-06 05:00,London,Spring,23.3,44.0,5.0,53.9,9496,Storm,1024.5
9703.0,2024-07-14 22:00,London,Summer,32.0,70.0,5.4,32.6,4507,Clear,964.5
5840.0,2024-02-04 23:00,London,Winter,11.9,70.0,26.3,31.4,8136,,979.9
5501.0,2024-01-21 20:00,London,Winter,-1.7,100.0,8.7,66.5,1863,Fog,984.0
5142.0,2024-01-06 21:00,London,Winter,-2.9,82.0,22.8,21.4,4279,Rain,961.0
6378.0,2024-02-27 09:00,London,Winter,1.1,62.0,15.5,47.7,8737,Clear,976.7
9087.0,2024-06-19 06:00,London,Summer,13.2,26.0,9.7,8.1,6629,Snow,1034.0
7267.0,2024-04-04 10:00,London,Spring,18.4,33.0,4.5,9.8,7125,Clear,1042.3
8528.0,2024-05-26 23:00,London,Spring,10.1,70.0,7.4,71.1,1097,Rain,1019.4
6139.0,2024-02-17 10:00,London,Winter,14.8,98.0,4.7,5.0,7776,Rain,1025.5
8769.0,2024-06-06 00:00,London,Summer,16.9,56.0,5.0,32.0,2285,Clear,1027.1
7804.0,2024-04-26 19:00,London,Spring,8.7,65.0,1.7,4.4,3885,Clear,971.3
6788.0,2024-03-15 11:00,London,Spring,19.4,74.0,2.0,38.5,9635,Snow,1032.3
7827.0,2024-04-27 18:00,London,Spring,24.6,44.0,4.6,5.6,2136,Snow,995.9
5551.0,2024-01-23 22:00,London,Winter,-4.2,72.0,8.0,27.2,9407,Clear,1036.4
8427.0,2024-05-22 18:00,London,Spring,10.3,66.0,5.8,72.7,9167,Clear,982.5
7020.0,2024-03-25 03:00,London,Spring,12.4,48.0,9.3,26.2,5425,Clear,996.8
5949.0,2024-02-09 12:00,London,Winter,7.2,69.0,18.4,26.8,6082,Snow,1037.7
9895.0,2024-07-22 22:00,London,Summer,10.1,63.0,0.6,31.6,5574,Clear,992.1
8063.0,2024-05-07 14:00,London,Spring,5.5,45.0,8.1,25.3,2251,Clear,990.8
5533.0,2024-01-23 04:00,London,Winter,5.6,70.0,0.4,60.4,6157,Snow,1011.9
7991.0,2024-05-04 14:00,London,Spring,23.2,20.0,8.3,36.6,4278,Rain,962.0
6830.0,2024-03-17 05:00,London,Spring,18.7,65.0,3.4,6.5,5087,Clear,987.1
8218.0,2024-05-14 01:00,London,Spring,9.3,34.0,5.2,8.3,9814,Rain,972.1
9644.0,2024-07-12 11:00,London,Summer,29.9,24.0,8.0,46.8,2385,Fog,1001.8
9191.0,2024-06-23 14:00,London,Summer,33.4,63.0,7.1,24.6,9402,Clear,953.8
6603.0,2024-03-07 18:00,London,Spring,,36.0,2.0,57.1,High,Rain,1012.5
7239.0,2024-04-03 06:00,London,Spring,23.8,48.0,5.0,3.9,3955,Rain,966.9
5640.0,,London,Rainy,15.0,83.0,22.4,,5097,Snow,1037.9
6446.0,2024-03-01 05:00,London,Spring,19.5,23.0,6.9,,Very Low,Rain,975.1
5968.0,,London,Winter,0.3,77.0,222.12980925315816,25.2,8640,,1011.9
9451.0,2024-07-04 10:00,London,Summer,,63.0,268.36635008216524,28.1,,Clear,972.3
8415.0,2024-05-22 06:00,London,Spring,17.0,54.0,6.4,3.8,5647,Clear,958.4
6684.0,2024-03-11 03:00,London,Spring,15.0,,2.8,61.3,,Clear,992.7
7249.0,2024-04-03 16:00,London,Spring,21.5,62.0,7.4,70.6,5525,Storm,951.0
9698.0,2024-07-14 17:00,London,Summer,27.8,68.0,4.0,41.5,4861,Clear,955.5
7577.0,2024-04-17 08:00,London,Spring,10.4,80.0,0.6,39.1,857,Fog,973.2
5156.0,2024-01-07 11:00,London,Winter,3.8,97.0,8.1,68.0,2300,Clear,1039.0
7296.0,2024-04-05 15:00,London,Spring,12.9,36.0,6.2,17.5,6518,Fog,972.2
7742.0,2024-04-24 05:00,London,Spring,14.5,61.0,4.0,31.3,6442,Clear,979.7
8128.0,2024-05-10T07:00Z,London,Spring,11.1,50.0,9.2,4.5,4183,Clear,951.1
6090.0,2024-02-15 09:00,London,Winter,11.6,67.0,24.0,52.7,7491,Clear,1031.9
7925.0,2024-05-01 20:00,London,Spring,18.2,27.0,4.4,52.9,8162,Clear,1008.4
7320.0,2024-04-06 15:00,London,Spring,7.3,45.0,9.4,79.9,9890,Clear,993.2
9454.0,2024-07-04 13:00,London,Summer,27.8,66.0,3.5,74.3,5247,Clear,999.2
5289.0,2024-01-13 00:00,London,Winter,7.2,69.0,12.8,13.2,8890,Snow,1016.9
5931.0,2024-02-08 18:00,London,Winter,10.3,85.0,15.7,63.7,5798,Clear,970.1
,2024-04-26 08:00,London,,13.2,150.0,5.4,34.4,4577,Rain,951.9
7624.0,2024-04-19 07:00,London,Spring,12.8,41.0,6.0,66.1,1560,Clear,965.2
8045.0,2024-05-06 20:00,London,Spring,17.8,39.0,2.2,6.0,8533,Clear,955.4
9770.0,2024-07-17 17:00,London,Summer,11.7,41.0,0.2,57.2,1832,Clear,983.5
8730.0,2024-06-04 09:00,London,Summer,33.6,73.0,6.0,2.9,6524,Clear,993.4
8850.0,2024-06-09 09:00,London,Summer,31.0,41.0,9.0,34.8,2454,Clear,993.1
9620.0,2024-07-11 11:00,London,Summer,29.8,74.0,4.0,54.2,,Clear,996.5
5943.0,2024-02-09 06:00,London,Winter,7.8,75.0,13.9,12.2,9690,Clear,1033.1
9181.0,2024-06-23 04:00,London,Summer,32.6,49.0,8.4,11.8,3266,Snow,979.2
9898.0,2024-07-23 01:00,London,Summer,22.7,32.0,3.2,41.8,8458,Rain,1004.8
6699.0,2024-03-11 18:00,London,Spring,17.7,77.0,133.6087169296352,,3237,Clear,982.4
9946.0,2024-07-25 01:00,London,Summer,32.8,44.0,0.3,22.0,6716,Clear,973.4
8261.0,2024-05-15 20:00,,Spring,18.6,27.0,6.7,79.2,4167,,973.4
7761.0,2024-04-25 00:00,London,Spring,16.3,74.0,5.9,70.9,6176,Rain,961.2
6026.0,2024-02-12 17:00,London,Winter,-1.6,97.0,1.7,24.5,3805,Fog,1002.7
8564.0,2024-05-28 11:00,London,Spring,24.9,66.0,0.0,1.9,3290,Clear,987.3
5986.0,2024-02-11 01:00,London,Winter,-0.6,60.0,27.2,39.8,4987,Clear,976.5
8201.0,2024-05-13 08:00,London,Spring,5.7,42.0,1.5,47.3,2125,Rain,1000.8
7407.0,2024-04-10 06:00,London,Spring,8.9,28.0,6.6,50.3,7667,Rain,971.2
7452.0,2024-04-12 03:00,London,Spring,6.2,71.0,8.7,39.9,8022,Snow,997.0
6947.0,2024-03-22 02:00,London,Spring,13.6,68.0,9.8,71.4,7374,Storm,991.7
5982.0,2024-02-10 21:00,London,Winter,12.1,96.0,18.2,5.6,1873,Clear,1029.7
7747.0,2024-04-24 10:00,London,Spring,11.2,,1.8,13.8,Low,,992.4
7678.0,2024-04-21 13:00,London,Spring,18.5,63.0,5.6,70.5,7960,Rain,992.4
8495.0,2024-05-25 14:00,London,Spring,12.5,49.0,0.9,49.2,2748,Rain,1049.4
8244.0,2024-05-15 03:00,London,Spring,5.4,21.0,7.4,42.5,251,Clear,999.7
8899.0,2024-06-11 10:00,London,Summer,28.5,69.0,1.5,33.3,1280,Clear,1029.6
7611.0,2024-04-18 18:00,London,Spring,8.8,56.0,6.2,25.7,4277,Clear,998.9
9175.0,2024-06-22 22:00,London,Summer,34.6,27.0,0.6,41.1,5875,Clear,1028.9
6458.0,2024/03/01 17:00:00,London,Dry,-30.0,45.0,4.1,467.73231182691825,7703,Clear,
6396.0,2024-02-28 03:00,London,Winter,14.5,92.0,9.7,16.8,8754,Snow,1043.7
5265.0,2024-01-12 00:00,London,Winter,-2.2,98.0,3.8,29.8,306,Fog,1048.6
8188.0,2024-05-12 19:00,London,Spring,22.0,31.0,,23.9,9327,Storm,1015.5
5930.0,2024-02-08 17:00,London,Winter,1.3,75.0,10.4,63.9,9042,Storm,981.3
8383.0,2024-05-20 22:00,London,Spring,6.8,33.0,0.7,34.4,9397,Clear,1005.4
9782.0,2024-07-18 05:00,London,Summer,30.8,65.0,5.2,76.7,8405,Clear,966.6
7179.0,2024-03-31 18:00,London,Spring,13.5,26.0,4.5,53.3,9250,Clear,953.0
8425.0,2024-05-22 16:00,London,Spring,60.0,,6.9,27.5,2592,Rain,950.2
5247.0,2024-01-11 06:00,London,Winter,13.7,84.0,25.1,12.1,1354,Fog,982.8
8971.0,2024-06-14 10:00,London,Summer,32.3,73.0,6.2,59.4,5044,Clear,974.6
6759.0,2024-03-14 06:00,London,Spring,19.1,47.0,8.8,35.8,1484,Clear,1039.6
6805.0,2024-03-16 04:00,London,Spring,23.2,44.0,9.3,33.2,915,Clear,983.2
8099.0,2024-05-09 02:00,London,Spring,19.7,66.0,3.9,46.3,3537,Clear,978.8
5924.0,2024-02-08 11:00,London,Winter,12.8,73.0,6.2,65.4,2594,Rain,999.4
8493.0,2024-05-25 12:00,London,Spring,19.1,53.0,1.2,20.7,6947,Clear,1033.6
5269.0,2024-01-12 04:00,London,Winter,10.9,81.0,11.2,60.4,5283,Clear,1023.4
5670.0,2024-01-28 21:00,London,Winter,4.8,81.0,,,9447,Snow,964.5
,2024-05-05 16:00,London,Spring,21.4,45.0,,55.0,1246,,1039.4
6911.0,2024/03/20 14:00:00,London,Spring,,72.0,1.2,37.5,9843,Rain,1036.2
8296.0,2024-05-17 07:00,London,Spring,17.6,62.0,4.4,45.4,3110,Rain,1036.0
6153.0,2024-02-18 00:00,London,Winter,4.5,89.0,21.7,1.5,2792,Clear,1047.1
9189.0,2024-06-23 12:00,London,Rainy,14.2,59.0,6.4,34.1,2260,Clear,988.6
8820.0,2024-06-08 03:00,London,Summer,12.0,31.0,7.7,31.6,9087,Rain,997.0
9455.0,2024-07-04 14:00,London,Summer,15.1,48.0,0.4,11.0,8482,Rain,1000.4
6782.0,2024-03-15 05:00,London,Spring,18.7,54.0,7.6,58.0,6571,Clear,1013.0
7308.0,2024-04-06 03:00,London,Spring,6.4,21.0,8.4,78.4,7015,Clear,980.1
7388.0,2024-04-09 11:00,London,Spring,12.9,75.0,9.7,76.8,2594,Clear,1014.4
8299.0,2024-05-17 10:00,London,Spring,22.5,65.0,9.4,7.1,4613,Snow,1004.2
6916.0,2024-03-20 19:00,London,Spring,5.3,37.0,7.4,79.8,391,Clear,1027.3
5613.0,2024-01-26 12:00,London,Winter,7.4,84.0,10.9,52.1,8311,Clear,1020.2
7648.0,2024-04-20 07:00,London,Spring,23.7,62.0,8.3,61.8,8070,Clear,1031.6
7268.0,2024-04-04 11:00,London,Spring,9.9,53.0,7.9,79.3,,Clear,1032.3
8902.0,2024-06-11 13:00,London,Summer,25.6,39.0,8.8,67.5,9425,Rain,971.0
6899.0,2024-03-20T02:00Z,London,Spring,8.3,42.0,2.1,41.4,6321,Storm,1023.9
6650.0,2024-03-09 17:00,London,Spring,6.7,65.0,8.1,75.6,3755,Snow,978.2
9910.0,2024-07-23 13:00,London,Summer,34.2,80.0,5.4,66.5,2171,Rain,1028.4
5259.0,2024-01-11 18:00,London,Winter,-0.8,78.0,19.7,47.8,7665,Rain,957.5
5848.0,2024-02-05 07:00,London,Winter,-2.0,65.0,17.4,39.8,1558,Clear,995.9
9885.0,2024-07-22 12:00,London,Summer,17.2,23.0,2.4,8.7,3818,Clear,951.8
6234.0,2024-02-21 09:00,London,Winter,-3.2,70.0,23.4,73.8,6951,Clear,1001.7
6128.0,2024-02-16 23:00,London,Winter,11.3,60.0,27.8,78.6,9552,Fog,955.4
7719.0,2024-04-23 06:00,London,Spring,17.9,75.0,1.5,1.2,6019,Clear,1040.9
6968.0,2024-03-22 23:00,London,Spring,17.9,72.0,4.8,45.1,5395,Clear,987.1
5559.0,2024-01-24 06:00,London,Winter,2.2,89.0,1.6,65.7,8630,Rain,1046.0
5905.0,2024-02-07 16:00,London,Winter,12.6,80.0,1.4,14.1,6324,Clear,1023.0
5485.0,2024-01-21 04:00,London,Winter,-3.0,76.0,10.7,68.8,7109,Rain,1048.0
7212.0,2024-04-02 03:00,London,Spring,17.8,58.0,6.6,12.9,6248,Clear,1033.0
6321.0,2024-02-25 00:00,London,Winter,3.9,86.0,19.7,39.2,973,Clear,1028.8
7706.0,2024-04-22 17:00,London,Spring,,79.0,1.4,14.4,3506,Clear,1027.5
5008.0,2024-01-01 07:00,London,Winter,7.2,82.0,3.1,79.4,9987,Storm,1026.7
7316.0,2024-04-06 11:00,London,Spring,19.0,41.0,1.2,46.4,6573,Clear,971.2
8623.0,2024-05-30 22:00,London,Spring,7.5,80.0,3.5,74.3,6325,Clear,1041.2
8708.0,2024-06-03 11:00,London,Summer,34.2,47.0,2.7,48.1,5491,Clear,1046.9
6451.0,2024-03-01 10:00,London,Spring,16.6,56.0,7.4,58.0,8017,Fog,1010.8
,2024-02-20 01:00,London,Winter,8.3,71.0,,46.8,2775,,983.9
6815.0,2024-03-16 14:00,London,Spring,23.7,25.0,0.5,59.4,2860,Clear,1017.7
5774.0,2024-02-02 05:00,London,Winter,2.0,90.0,24.2,60.0,9938,Storm,957.9
7275.0,2024-04-04 18:00,London,Spring,9.9,49.0,2.2,5.9,2126,Rain,1040.7
6012.0,2024-02-12 03:00,London,Winter,-0.7,63.0,23.8,66.9,6339,Rain,1038.5
8107.0,2024-05-09 10:00,London,Spring,5.7,68.0,4.5,391.56355720685144,5466,Rain,1032.2
7869.0,2024-04-29 12:00,London,Spring,17.5,65.0,8.2,10.5,3390,Rain,1006.8
,2024-03-23 23:00,London,Spring,12.6,20.0,4.8,75.0,131,Clear,1035.6
6278.0,2024-02-23 05:00,London,Winter,9.0,64.0,4.3,71.9,4651,Fog,1018.5
6784.0,2024-03-15 07:00,London,Spring,7.8,22.0,8.3,2.5,5195,Clear,1042.6
8434.0,2024-05-23 01:00,London,Monsoon,14.2,41.0,9.7,29.7,6077,,1040.7
,2024-01-19 14:00,London,Dry,11.1,99.0,14.0,59.9,1930,Rain,991.1
5881.0,2024-02-06 16:00,London,Winter,10.7,62.0,19.7,39.5,5323,Clear,1041.3
9687.0,2024-07-14 06:00,London,Summer,11.9,33.0,6.7,74.5,6084,Clear,1046.1
5782.0,2024-02-02 13:00,London,Winter,6.8,94.0,19.2,40.4,1178,Snow,1015.6
6750.0,2024-03-13 21:00,London,Spring,24.9,51.0,1.1,18.6,9128,Fog,1046.1
8750.0,2024-06-05 05:00,London,Summer,30.9,50.0,9.4,,3201,,985.9
8245.0,2024-05-15 04:00,London,Spring,21.6,59.0,5.4,5.5,9328,Clear,950.5
7424.0,2024-04-10 23:00,London,Spring,9.4,75.0,7.9,8.7,6245,Clear,970.2
5081.0,2024-01-12 18:00,London,Winter,7.4,90.0,2.5,3.8,9249,Snow,1038.2
9538.0,2024-07-08 01:00,London,Summer,-30.0,38.0,,60.0,7250,Clear,
5884.0,2024-02-06 19:00,London,Winter,14.4,86.0,26.9,67.8,5083,Rain,996.7
8973.0,2024-06-14 12:00,London,Summer,32.3,67.0,2.4,1.8,5601,Clear,1015.1
6092.0,2024-02-15 11:00,London,Winter,5.4,76.0,13.2,63.3,2516,Clear,990.4
8559.0,2024-05-28 06:00,London,Spring,22.9,50.0,6.8,36.3,6917,Clear,1026.2
,2024-06-09 18:00,London,,,52.0,6.8,11.6,4247,,994.6
5532.0,2024-01-23 03:00,London,Winter,0.5,73.0,17.5,64.3,164,Clear,994.6
8008.0,2024-05-05 07:00,London,Spring,23.4,58.0,7.5,44.2,6302,Rain,1016.0
7439.0,2024-04-11 14:00,London,Spring,10.5,32.0,4.5,71.1,1936,Clear,968.3
9265.0,2024-06-26 16:00,London,Summer,28.5,78.0,4.6,79.2,1031,Clear,1029.5
8672.0,2024-06-01T23:00Z,London,Summer,12.3,24.0,,,5561,Snow,1020.2
9307.0,2024-06-28 10:00,London,Summer,22.3,27.0,0.7,11.9,5276,Clear,1020.0
7291.0,2024-04-05 10:00,London,Spring,14.2,72.0,8.4,12.9,8419,Storm,1005.0
6728.0,2024-03-12 23:00,London,Spring,23.3,79.0,0.9,41.4,5493,Storm,964.8
5611.0,2024-01-26 10:00,London,Winter,9.5,73.0,25.1,78.3,6691,Clear,968.1
5571.0,2024-01-24 18:00,London,Winter,3.9,85.0,24.7,27.1,3403,Snow,962.8
7943.0,2024-05-02 14:00,London,Spring,9.9,70.0,7.2,19.1,2729,Fog,1047.0
8347.0,2024-05-19 10:00,London,Spring,19.1,72.0,0.9,41.7,9015,Clear,998.6
5344.0,2024-01-15 07:00,London,Winter,-3.2,66.0,28.2,66.2,Low,Snow,966.8
8964.0,2024-06-14 03:00,London,Summer,24.1,70.0,1.9,70.7,9050,Clear,976.4
8472.0,2024-05-24 15:00,London,Spring,6.0,42.0,2.8,68.2,,Storm,955.7
5435.0,2024-01-19 02:00,London,Winter,0.7,93.0,16.9,57.6,9735,Rain,1045.0
6904.0,2099-13-40 25:61,London,Spring,5.2,38.0,5.5,22.3,Unknown,Fog,951.5
5098.0,2024-01-05 01:00,London,Winter,2.5,92.0,10.5,46.3,9333,Clear,1049.8
7973.0,2024-05-03 20:00,London,Spring,20.6,27.0,2.0,57.2,3458,Clear,959.9
7070.0,2024-03-27 05:00,London,Spring,15.5,42.0,4.6,66.2,8161,Snow,987.1
6538.0,2024-03-05 01:00,London,Spring,18.7,27.0,2.1,42.6,6089,Storm,1001.0
7482.0,2024-04-13 09:00,London,Spring,18.1,58.0,6.6,28.1,3469,Clear,1048.9
,2024-04-17 12:00,London,Spring,15.0,68.0,9.9,,2461,Fog,1003.4
6518.0,2024-03-04 05:00,London,,20.3,57.0,,10.3,2330,Rain,1017.6
5966.0,2024-02-10 05:00,London,Winter,-2.7,89.0,29.7,4.3,9378,Clear,1023.0
9631.0,2024-07-11 22:00,London,Summer,23.9,51.0,2.0,5.7,8901,Clear,1019.0
5529.0,2024-01-23 00:00,London,Winter,11.1,99.0,26.8,76.7,5985,Rain,969.7
5177.0,2024-01-08 08:00,London,Winter,10.8,100.0,24.1,22.8,9843,Clear,998.8
8853.0,2024-06-09 12:00,London,Summer,24.4,27.0,0.4,31.8,9421,Storm,983.8
7802.0,2024-04-26 17:00,London,Spring,10.3,41.0,5.7,67.3,1867,Clear,1008.0
9513.0,2024-07-07 00:00,London,Summer,18.6,66.0,3.0,19.9,1072,Rain,1010.1
5573.0,2024-01-24 20:00,London,Winter,-0.9,74.0,21.1,61.5,9596,Clear,991.4
8371.0,2024-05-20 10:00,London,Spring,16.3,79.0,4.1,71.1,3141,Clear,995.9
8880.0,2024-06-10 15:00,London,Summer,25.4,29.0,4.4,72.2,7697,Clear,1041.6
9367.0,2024-06-30 22:00,London,Summer,30.0,39.0,7.3,70.3,1479,Clear,979.1
9278.0,2024-06-27 05:00,London,Summer,31.9,,8.1,41.9,1196,Clear,1027.7
7375.0,2024-04-08 22:00,London,Spring,7.5,58.0,4.4,59.2,9820,Rain,954.4
8549.0,2024-05-27 20:00,London,Spring,13.2,53.0,7.3,55.3,4286,Storm,1027.5
7846.0,2024-04-28 13:00,London,Spring,14.0,29.0,6.2,49.5,9330,Clear,966.3
7209.0,2024-04-02 00:00,London,Spring,23.2,47.0,6.6,6.1,8794,Storm,992.5
9712.0,2024-07-15 07:00,London,Summer,29.8,64.0,5.2,72.8,9568,Clear,974.5
9597.0,2024-07-10 12:00,London,Summer,33.5,69.0,1.1,33.8,9831,Clear,1046.3
5384.0,2024-01-16 23:00,London,Winter,7.9,60.0,26.2,16.9,8836,Clear,990.1
5853.0,2024-02-05 12:00,London,Winter,,68.0,181.72080494235794,417.5156964686681,,Rain,
6881.0,2024-03-19 08:00,London,Spring,14.1,79.0,6.9,45.6,2293,Clear,987.1
5371.0,2024-01-16 10:00,,Winter,1.6,86.0,,57.7,2528,,991.2
7615.0,2024-04-18 22:00,London,Spring,24.8,53.0,9.5,12.0,5794,,950.4
8394.0,2024-05-21 09:00,London,Spring,19.0,72.0,4.1,42.0,1121,Storm,969.0
9540.0,2024-07-08 03:00,London,Summer,16.9,62.0,8.7,34.6,9778,Clear,1040.5
6106.0,2024-02-16T01:00Z,London,Winter,1.1,64.0,6.3,60.3,,Fog,1000.8
7834.0,2024-04-28 01:00,London,Spring,6.8,42.0,7.8,19.4,2080,Storm,1012.8
7362.0,2024/04/08 09:00:00,London,Spring,16.4,22.0,5.6,69.9,3068,Clear,1026.1
9229.0,2024-06-25 04:00,London,Summer,32.0,27.0,2.6,47.0,High,Clear,1023.0
6337.0,2024-02-25 16:00,London,Winter,9.0,64.0,21.5,63.4,5327,Storm,1022.5
7190.0,2024-04-01 05:00,London,Spring,16.2,53.0,4.3,54.9,9077,Rain,1026.3
9823.0,2024-07-19 22:00,London,Summer,19.2,57.0,8.4,56.3,1706,Clear,969.0
9536.0,2024-07-07 23:00,London,Summer,24.4,25.0,7.2,45.0,6409,Fog,988.4
8675.0,2024-06-02 02:00,London,Summer,20.4,59.0,5.9,74.5,6264,Clear,962.3
9522.0,2024-07-07 09:00,London,Summer,27.8,56.0,8.5,3.7,6551,Rain,980.3
5001.0,15/05/2024 11:00PM,London,Spring,,58.0,2.1,58.5,8410,Rain,969.1
6172.0,2024-02-18 19:00,London,Winter,13.6,76.0,26.9,29.6,4658,Clear,1004.5
7857.0,2024-04-29 00:00,London,Spring,11.7,29.0,2.4,2.6,1281,Clear,1013.0
7969.0,2024-05-03 16:00,London,Spring,9.1,48.0,0.1,38.1,7541,Clear,1023.1
6423.0,2024-02-29 06:00,London,Winter,5.6,,,26.7,4725,Storm,963.9
7576.0,2024-04-17 07:00,London,Spring,13.3,21.0,0.5,37.2,4703,Clear,979.1
9581.0,2024-07-09 20:00,London,Summer,23.5,22.0,1.5,28.9,2839,Rain,1031.4
9366.0,2024-06-30 21:00,London,Summer,17.8,39.0,,54.7,657,Clear,
6465.0,2024-03-02 00:00,London,Spring,24.4,26.0,1.2,17.3,6150,Rain,988.6
5875.0,2024-02-06 10:00,London,Winter,10.9,95.0,19.1,15.8,5584,Clear,1040.4
7298.0,2024-04-05 17:00,London,Spring,9.1,53.0,6.0,15.5,5865,Clear,1029.1
8380.0,2024-05-20 19:00,London,Spring,24.6,28.0,0.3,17.5,293,Snow,1016.2
9557.0,2024-07-08 20:00,London,,13.0,57.0,6.7,305.2554854455742,5743,Clear,973.6
6252.0,2024-02-22 03:00,London,Winter,10.3,89.0,2.4,63.3,3547,Storm,970.6
7618.0,2024-04-19 01:00,London,Spring,14.0,45.0,3.7,68.9,3356,Rain,1029.0
5841.0,2024-02-05 00:00,London,Winter,1.4,91.0,11.8,43.1,5529,Rain,962.0
9413.0,2024-07-02 20:00,London,Summer,30.5,30.0,7.6,37.8,4109,Clear,958.5
5582.0,2024-01-25 05:00,London,Winter,5.7,68.0,0.9,45.7,2204,Storm,1013.8
5205.0,,London,Winter,-3.3,79.0,20.3,38.2,2619,Clear,952.8
6642.0,2024-03-09 09:00,London,Spring,9.7,28.0,2.5,14.7,6762,Snow,954.9
7015.0,2024-03-24 22:00,London,Spring,20.6,73.0,2.6,75.8,2473,Fog,989.2
5906.0,2024-02-07 17:00,London,Winter,12.9,86.0,1.0,58.3,3348,Snow,1023.2
5632.0,2024-01-27 07:00,London,Winter,12.3,92.0,22.7,25.1,5597,Clear,998.2
9610.0,2024-07-11 01:00,London,Summer,34.7,62.0,6.7,54.1,9831,Storm,992.4
6975.0,2024-03-23 06:00,London,Spring,12.8,68.0,1.8,1.9,6856,Clear,1035.3
5163.0,2024-01-07 18:00,London,Winter,11.4,99.0,25.4,16.3,6228,Clear,1000.2
,2024-07-21 04:00,London,Summer,26.5,,,5.5,752,Clear,970.8
9103.0,2024-06-19 22:00,London,Summer,29.4,56.0,7.2,17.9,8623,Clear,987.7
9723.0,2024-07-15 18:00,London,Summer,23.6,20.0,6.9,62.4,4958,Clear,1008.7
8130.0,2024-05-10 09:00,London,Spring,15.7,51.0,9.8,22.7,615,Clear,958.5
5618.0,2024-01-26 17:00,London,Winter,9.4,97.0,4.9,31.7,7029,Clear,951.2
5876.0,2024-02-06 11:00,London,Winter,10.2,65.0,7.1,48.7,7970,Snow,989.9
6432.0,2024-02-29 15:00,London,Winter,3.8,73.0,7.1,,1338,Snow,
,,London,Winter,5.7,91.0,,1.0,5070,Rain,992.8
,2024-06-02T12:00Z,London,Summer,22.7,23.0,2.2,42.1,4974,Clear,985.9
9775.0,2024-07-17 22:00,London,Summer,26.9,60.0,6.1,76.7,1542,Storm,1010.5
9435.0,2024-07-03 18:00,London,Summer,14.0,38.0,8.6,18.0,1823,Clear,
9379.0,2024-07-01 10:00,London,Summer,18.5,47.0,0.6,43.3,1701,Clear,1008.6
8617.0,30/05/2024 04:00PM,London,Spring,20.6,51.0,3.3,32.8,8453,Storm,983.2
8998.0,2024-06-15 13:00,London,Summer,31.6,37.0,8.8,39.1,5605,Clear,976.9
9289.0,2024-06-27 16:00,London,Summer,34.1,40.0,0.5,6.3,9395,Clear,1044.6
6862.0,2024-03-18 13:00,London,Spring,7.0,47.0,9.0,27.1,1885,Clear,959.2
