date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,weather_condition,air_pressure_hpa,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
2024-04-08 22:00:00,London,Spring,7.5,58.0,4.4,59.2,Rain,954.4,Southwark,1167.0,106.4,2.0,Low,Wet,9820.0
2024-05-27 20:00:00,London,Spring,13.2,53.0,7.3,55.3,Storm,1027.5,Chelsea,951.0,105.2,0.0,Low,Damaged,4286.0
2024-04-28 13:00:00,London,Spring,14.0,29.0,6.2,49.5,Clear,966.3,Westminster,1430.0,0.0,0.0,Low,Dry,9330.0
2024-04-02 00:00:00,London,Spring,23.2,47.0,6.6,6.1,Storm,992.5,Chelsea,1312.0,59.9,0.0,Low,Wet,8794.0
2024-07-15 07:00:00,London,Summer,29.8,64.0,5.2,72.8,Clear,974.5,Camden,3610.0,29.3,0.0,Medium,Wet,9568.0
2024-07-10 12:00:00,London,Summer,33.5,69.0,1.1,33.8,Clear,1046.3,Hackney,808.0,74.1,0.0,Low,Snowy,9831.0
2024-01-16 23:00:00,London,Winter,7.9,60.0,26.2,16.9,Clear,990.1,Islington,780.0,49.8,0.0,Low,Damaged,8836.0
2024-03-19 08:00:00,London,Spring,14.1,79.0,6.9,45.6,Clear,987.1,Islington,3224.0,15.5,0.0,Medium,Damaged,2293.0
2024-01-16 10:00:00,London,Winter,1.6,86.0,,57.7,Snow,991.2,Southwark,1397.0,53.6,0.0,Low,Damaged,2528.0
2024-04-18 22:00:00,London,Spring,24.8,53.0,9.5,12.0,Snow,950.4,Kensington,1520.0,95.8,2.0,Low,Wet,5794.0
2024-05-21 09:00:00,London,Spring,19.0,72.0,4.1,42.0,Storm,969.0,Chelsea,2127.0,43.9,0.0,Medium,Snowy,1121.0
2024-04-28 01:00:00,London,Spring,6.8,42.0,7.8,19.4,Storm,1012.8,Southwark,995.0,89.1,0.0,Low,Damaged,2080.0
2024-06-25 04:00:00,London,Summer,32.0,27.0,2.6,47.0,Clear,1023.0,Lambeth,1482.0,74.5,0.0,Low,Snowy,
2024-02-25 16:00:00,London,Winter,9.0,64.0,21.5,63.4,Storm,1022.5,Kensington,1599.0,118.4,0.0,Low,Snowy,5327.0
2024-04-01 05:00:00,London,Spring,16.2,53.0,4.3,54.9,Rain,1026.3,Greenwich,1852.0,,0.0,Low,Damaged,9077.0
2024-07-19 22:00:00,London,Summer,19.2,57.0,8.4,56.3,Clear,969.0,Kensington,1738.0,77.9,0.0,Low,Damaged,1706.0
2024-07-07 23:00:00,London,Summer,24.4,25.0,7.2,45.0,Fog,988.4,Greenwich,160.0,92.8,0.0,Low,Dry,6409.0
2024-07-07 09:00:00,London,Summer,27.8,56.0,8.5,3.7,Rain,980.3,Lambeth,2445.0,89.9,,Low,Wet,6551.0
2024-02-18 19:00:00,London,Winter,13.6,76.0,26.9,29.6,Clear,1004.5,Greenwich,4126.0,19.4,0.0,High,Damaged,4658.0
2024-04-29 00:00:00,London,Spring,11.7,29.0,2.4,2.6,Clear,1013.0,Chelsea,448.0,92.3,0.0,Low,Damaged,1281.0
2024-05-03 16:00:00,London,Spring,9.1,48.0,0.1,38.1,Clear,1023.1,Southwark,189.0,71.0,0.0,Low,Snowy,7541.0
2024-02-29 06:00:00,London,Winter,5.6,,,26.7,Storm,963.9,Westminster,526.0,63.9,0.0,Low,Wet,4725.0
2024-04-17 07:00:00,London,Spring,13.3,21.0,0.5,37.2,Clear,979.1,Lambeth,2279.0,89.6,0.0,Low,Damaged,4703.0
2024-07-09 20:00:00,London,Summer,23.5,22.0,1.5,28.9,Rain,1031.4,Lambeth,1588.0,65.6,0.0,Low,Damaged,2839.0
2024-06-30 21:00:00,London,Summer,17.8,39.0,,54.7,Clear,,Kensington,1868.0,57.5,0.0,Low,Wet,657.0
2024-03-02 00:00:00,London,Spring,24.4,26.0,1.2,17.3,Rain,988.6,Hackney,1465.0,55.6,0.0,Low,Damaged,6150.0
2024-02-06 10:00:00,London,Winter,10.9,95.0,19.1,15.8,Clear,1040.4,Southwark,905.0,64.6,0.0,Low,Damaged,5584.0
2024-04-05 17:00:00,London,Spring,9.1,53.0,6.0,15.5,Clear,1029.1,Westminster,1076.0,92.6,0.0,Low,Dry,5865.0
2024-05-20 19:00:00,London,Spring,24.6,28.0,0.3,17.5,Snow,1016.2,Hackney,3741.0,23.7,0.0,Medium,Damaged,293.0
2024-07-08 20:00:00,London,Summer,13.0,57.0,6.7,150.0,Clear,973.6,Greenwich,1087.0,119.7,0.0,Low,Dry,5743.0
2024-02-22 03:00:00,London,Winter,10.3,89.0,2.4,63.3,Storm,970.6,Lambeth,735.0,84.3,0.0,Low,Dry,3547.0
2024-04-19 01:00:00,London,Spring,14.0,45.0,3.7,68.9,Rain,1029.0,Southwark,1508.0,118.5,0.0,Low,Dry,3356.0
2024-02-05 00:00:00,London,Winter,1.4,91.0,11.8,43.1,Rain,962.0,Lambeth,926.0,41.6,0.0,Low,Snowy,5529.0
2024-07-02 20:00:00,London,Summer,30.5,30.0,7.6,37.8,Clear,958.5,Camden,875.0,69.7,0.0,Low,Wet,4109.0
2024-01-25 05:00:00,London,Winter,5.7,68.0,0.9,45.7,Storm,1013.8,Southwark,995.0,40.4,,Low,Damaged,2204.0
2024-03-09 09:00:00,London,Spring,9.7,28.0,2.5,14.7,Snow,954.9,Islington,4564.0,18.5,2.0,High,Damaged,6762.0
2024-03-24 22:00:00,London,Spring,20.6,73.0,2.6,75.8,Fog,989.2,Greenwich,262.0,109.9,0.0,Low,Snowy,2473.0
2024-02-07 17:00:00,London,Winter,12.9,86.0,1.0,58.3,Snow,1023.2,Camden,2380.0,94.3,0.0,Low,Snowy,3348.0
2024-01-27 07:00:00,London,Winter,12.3,92.0,22.7,25.1,Clear,998.2,Islington,4928.0,22.2,0.0,High,Wet,5597.0
2024-07-11 01:00:00,London,Summer,34.7,62.0,6.7,54.1,Storm,992.4,Camden,865.0,89.5,0.0,Low,Dry,9831.0
2024-03-23 06:00:00,London,Spring,12.8,68.0,1.8,1.9,Clear,1035.3,Chelsea,656.0,49.3,0.0,Low,Snowy,6856.0
2024-01-07 18:00:00,London,Winter,11.4,99.0,25.4,16.3,Clear,1000.2,Westminster,4891.0,25.2,0.0,High,Snowy,6228.0
2024-06-19 22:00:00,London,Summer,29.4,56.0,7.2,17.9,Clear,987.7,Greenwich,262.0,84.0,0.0,Low,Snowy,8623.0
2024-07-15 18:00:00,London,Summer,23.6,20.0,6.9,62.4,Clear,1008.7,Southwark,4321.0,24.2,0.0,High,Dry,4958.0
2024-05-10 09:00:00,London,Spring,15.7,51.0,9.8,22.7,Clear,958.5,Kensington,2097.0,85.7,0.0,Medium,Wet,615.0
2024-01-26 17:00:00,London,Winter,9.4,97.0,4.9,31.7,Clear,951.2,Lambeth,1571.0,114.5,0.0,Low,Damaged,7029.0
2024-02-06 11:00:00,London,Winter,10.2,65.0,7.1,48.7,Snow,989.9,Kensington,1288.0,80.6,0.0,Low,Dry,7970.0
2024-02-29 15:00:00,London,Winter,3.8,73.0,7.1,,Snow,,Hackney,366.0,117.4,0.0,Low,Snowy,1338.0
2024-07-17 22:00:00,London,Summer,26.9,60.0,6.1,76.7,Storm,1010.5,Camden,1972.0,118.0,0.0,Low,Dry,1542.0
2024-07-17 22:00:00,London,Summer,26.9,60.0,6.1,76.7,Storm,1010.5,Hackney,1972.0,118.0,0.0,Low,Dry,1542.0
2024-07-03 18:00:00,London,Summer,14.0,38.0,8.6,18.0,Clear,,Islington,3632.0,16.8,1.0,Medium,Wet,1823.0
2024-07-01 10:00:00,London,Summer,18.5,47.0,0.6,43.3,Clear,1008.6,Hackney,1966.0,72.6,0.0,Low,Dry,1701.0
2024-06-15 13:00:00,London,Summer,31.6,37.0,8.8,39.1,Clear,976.9,Islington,412.0,94.7,1.0,Low,Damaged,5605.0
2024-06-27 16:00:00,London,Summer,34.1,40.0,0.5,6.3,Clear,1044.6,Lambeth,269.0,59.1,0.0,Low,Dry,9395.0
2024-03-18 13:00:00,London,Spring,7.0,47.0,9.0,27.1,Clear,959.2,Camden,876.0,101.2,0.0,Low,Dry,1885.0
2024-01-27 16:00:00,London,Winter,-0.5,60.0,24.7,58.2,Storm,1017.0,Lambeth,1910.0,85.2,0.0,Low,Dry,2526.0
2024-06-11 08:00:00,London,Summer,24.2,45.0,4.6,53.0,Clear,1020.9,Lambeth,3963.0,17.1,1.0,Medium,Damaged,1086.0
2024-01-27 13:00:00,London,Winter,-1.1,78.0,22.1,42.6,Rain,965.1,Camden,1662.0,97.5,0.0,Low,Dry,2832.0
2024-06-08 08:00:00,London,Summer,19.2,71.0,6.0,64.6,Clear,1031.2,Hackney,4521.0,27.9,0.0,High,Wet,
2024-04-06 04:00:00,London,Spring,19.7,40.0,9.8,36.6,Snow,981.3,Camden,1725.0,90.2,0.0,Low,Wet,1684.0
2024-05-17 08:00:00,London,Spring,19.0,39.0,2.2,76.7,Clear,978.7,Westminster,4443.0,14.8,0.0,High,Wet,2714.0
2024-03-28 08:00:00,London,Spring,22.9,77.0,5.2,54.1,Fog,973.6,Camden,4867.0,39.3,0.0,Medium,Wet,1691.0
2024-05-21 14:00:00,London,Spring,19.6,66.0,4.8,55.2,Storm,1046.9,Chelsea,754.0,70.7,0.0,Low,Snowy,3705.0
2024-05-10 10:00:00,London,Spring,21.6,77.0,9.3,9.7,Clear,966.5,Southwark,348.0,59.5,0.0,Low,Wet,1792.0
2024-02-08 09:00:00,London,Winter,3.6,61.0,29.6,43.4,Clear,1004.5,Camden,2281.0,62.0,0.0,Low,Snowy,5332.0
2024-01-23 18:00:00,London,Winter,0.8,100.0,28.6,35.4,Snow,959.6,Westminster,4093.0,38.4,0.0,Medium,Snowy,7442.0
2024-06-17 21:00:00,London,Summer,33.0,27.0,0.5,79.6,Clear,1031.8,Kensington,1164.0,95.5,0.0,Low,Wet,9128.0
2024-03-20 04:00:00,London,Spring,15.2,79.0,0.2,13.1,Rain,1015.7,Southwark,662.0,66.7,0.0,Low,Dry,6695.0
2024-04-05 21:00:00,London,Spring,15.4,24.0,2.4,16.6,Snow,1001.4,Kensington,1775.0,49.0,0.0,Low,Damaged,9756.0
2024-03-19 13:00:00,London,Spring,15.8,26.0,9.2,62.9,Rain,1046.6,Kensington,1280.0,115.3,0.0,Low,Wet,654.0
2024-03-19 13:00:00,London,Spring,15.8,26.0,9.2,62.9,Rain,1046.6,Kensington,1280.0,115.3,0.0,Low,Wet,654.0
2024-06-10 16:00:00,London,Summer,30.4,51.0,9.3,5.2,Clear,955.5,Hackney,802.0,95.1,0.0,Low,Snowy,3143.0
2024-02-16 16:00:00,London,Winter,8.5,99.0,1.1,56.9,Rain,1035.7,Lambeth,302.0,85.3,1.0,Low,Wet,5626.0
2024-03-28 09:00:00,London,Spring,18.6,40.0,4.1,14.9,Clear,950.1,Hackney,3291.0,17.7,,Low,Damaged,6758.0
2024-07-09 14:00:00,London,Summer,25.0,56.0,5.1,73.6,Clear,1017.3,Westminster,758.0,,,Low,Snowy,5436.0
2024-06-13 02:00:00,London,Summer,32.5,61.0,3.8,32.5,Snow,1011.8,Camden,355.0,75.0,0.0,Low,Wet,5864.0
2024-01-26 01:00:00,London,Winter,9.3,70.0,9.5,3.9,Rain,1002.4,Islington,1475.0,51.1,0.0,Low,Snowy,9183.0
2024-04-01 00:00:00,London,Spring,23.0,74.0,9.2,43.1,Storm,1018.8,Camden,726.0,93.0,0.0,Medium,Damaged,3874.0
2024-06-23 08:00:00,London,Summer,34.8,74.0,2.3,58.3,Clear,982.4,Kensington,3536.0,32.2,0.0,Low,Damaged,583.0
2024-07-26 15:00:00,London,Summer,11.9,57.0,1.5,20.3,Clear,1049.5,Camden,665.0,54.6,0.0,Low,Wet,2179.0
2024-07-07 10:00:00,London,Summer,16.4,22.0,9.4,16.4,Rain,1037.3,Lambeth,1102.0,72.1,0.0,Low,Dry,390.0
2024-03-06 22:00:00,London,Spring,24.4,74.0,,4.1,Rain,953.4,Southwark,1045.0,74.1,0.0,Low,Damaged,95.0
2024-05-05 02:00:00,London,Spring,17.0,49.0,2.5,80.0,Clear,987.8,Hackney,1413.0,41.0,0.0,Low,Damaged,7008.0
2024-02-14 14:00:00,London,Winter,4.5,89.0,8.0,36.2,Rain,1035.9,Camden,689.0,74.5,0.0,Low,Snowy,8916.0
2024-03-14 23:00:00,London,Spring,5.4,61.0,9.5,75.2,Rain,999.5,Islington,1391.0,105.9,0.0,Low,Damaged,2402.0
2024-05-20 11:00:00,London,Spring,16.9,33.0,6.6,74.1,Rain,977.0,Westminster,615.0,105.9,0.0,Low,Damaged,7751.0
2024-05-30 18:00:00,London,Spring,7.5,76.0,6.5,21.1,Rain,1015.7,Hackney,3000.0,70.5,0.0,Low,Snowy,9362.0
2024-07-27 01:00:00,London,Summer,24.6,58.0,9.1,53.0,Storm,1011.6,Camden,602.0,104.9,0.0,Low,Wet,1916.0
2024-03-17 12:00:00,London,Spring,14.2,52.0,9.2,67.1,Clear,1041.2,Chelsea,412.0,71.5,0.0,Low,Damaged,6522.0
2024-03-17 12:00:00,London,Spring,14.2,52.0,9.2,67.1,Clear,1041.2,Greenwich,412.0,71.5,0.0,Low,Damaged,6522.0
2024-07-08 22:00:00,London,Summer,25.2,52.0,1.6,37.8,Clear,961.6,Islington,824.0,80.5,0.0,Low,Damaged,8697.0
2024-02-12 11:00:00,London,Winter,11.9,98.0,12.4,18.5,Clear,978.1,Southwark,1256.0,59.7,0.0,Low,Wet,8895.0
2024-02-25 06:00:00,London,Winter,6.5,62.0,5.4,5.5,Rain,955.7,Hackney,1239.0,76.1,0.0,Low,Wet,5612.0
2024-01-20 19:00:00,London,Winter,13.2,87.0,19.0,55.2,Snow,961.9,Southwark,3818.0,22.4,0.0,Medium,Snowy,157.0
2024-07-05 23:00:00,London,Summer,24.2,63.0,,48.6,Clear,1019.4,Hackney,1195.0,90.2,1.0,Low,Dry,8410.0
2024-03-09 19:00:00,London,Spring,20.6,75.0,6.9,53.7,Clear,972.5,Islington,3960.0,21.1,1.0,Medium,Damaged,9706.0
2024-07-22 06:00:00,London,Summer,27.1,28.0,1.9,48.5,Clear,1046.4,Hackney,123.0,66.4,0.0,Low,Snowy,8758.0
2024-07-06 12:00:00,London,Summer,19.7,44.0,6.1,7.0,Storm,1004.5,Southwark,1857.0,104.1,0.0,Low,Damaged,4985.0
2024-04-15 08:00:00,London,Spring,8.0,27.0,6.1,4.6,Rain,970.7,Islington,4488.0,38.7,0.0,Medium,Wet,6536.0
2024-05-08 05:00:00,London,Spring,9.6,79.0,6.9,52.4,Clear,969.4,Camden,1854.0,60.1,0.0,Low,Dry,4122.0
2024-06-29 09:00:00,London,Summer,30.0,76.0,9.0,22.2,Clear,960.7,Southwark,2272.0,85.3,0.0,Low,Dry,4205.0
2024-04-28 14:00:00,London,Spring,20.9,66.0,6.0,22.5,Fog,961.1,Hackney,436.0,119.0,0.0,Low,Dry,2149.0
2024-02-27 05:00:00,London,Winter,-4.3,84.0,9.2,63.4,Snow,961.4,Greenwich,10000.0,48.1,0.0,Low,Wet,9034.0
2024-06-15 17:00:00,London,Summer,19.5,48.0,2.7,70.8,Clear,981.2,Camden,3041.0,16.1,0.0,Medium,Dry,7489.0
2024-04-22 00:00:00,London,Spring,7.1,67.0,7.6,56.5,Rain,1042.0,Lambeth,1860.0,73.6,0.0,Low,Wet,1310.0
2024-02-11 13:00:00,London,Winter,1.6,63.0,24.8,43.7,Rain,962.0,Islington,1507.0,69.7,0.0,Low,Snowy,6562.0
2024-02-25 17:00:00,London,Winter,2.6,63.0,16.5,60.3,Clear,952.0,Westminster,1801.0,114.2,0.0,Low,Snowy,2927.0
2024-02-15 19:00:00,London,Winter,-1.6,96.0,9.0,75.5,Clear,1005.5,Camden,2356.0,77.9,0.0,Low,Damaged,4865.0
2024-05-04 15:00:00,London,Spring,23.8,37.0,8.9,28.4,Clear,1030.0,Westminster,157.0,0.0,0.0,Low,Wet,1699.0
2024-04-04 02:00:00,London,Spring,7.8,58.0,9.3,51.1,Clear,958.7,Chelsea,1595.0,85.5,0.0,Low,Wet,1241.0
2024-06-26 00:00:00,London,Summer,31.3,75.0,4.4,75.7,Clear,1022.2,Islington,314.0,105.2,0.0,Low,Snowy,8314.0
2024-01-03 11:00:00,London,Winter,1.0,73.0,26.0,28.0,Storm,,Westminster,353.0,85.9,1.0,Low,Snowy,6517.0
2024-05-12 14:00:00,London,Spring,19.2,66.0,8.0,16.0,Clear,1033.4,Lambeth,427.0,82.5,0.0,Low,Snowy,4582.0
2024-03-21 18:00:00,London,Spring,23.8,61.0,7.6,62.8,Rain,994.0,Hackney,4009.0,39.3,0.0,Medium,Wet,8134.0
2024-03-21 18:00:00,London,Spring,23.8,61.0,7.6,62.8,Rain,994.0,Westminster,4009.0,39.3,0.0,Medium,Wet,8134.0
2024-07-12 17:00:00,London,Summer,30.9,56.0,9.0,74.4,Clear,1043.6,Greenwich,4195.0,16.7,0.0,High,Wet,2164.0
2024-04-19 22:00:00,London,Spring,14.0,36.0,8.0,43.2,Rain,967.0,Chelsea,1035.0,90.0,0.0,Low,Snowy,3563.0
2024-04-20 19:00:00,London,Spring,18.9,77.0,3.0,41.9,Storm,1004.6,Kensington,2620.0,46.6,0.0,Medium,Snowy,8981.0
2024-02-14 22:00:00,London,Winter,1.3,99.0,8.5,19.4,Clear,1019.2,Kensington,697.0,89.0,0.0,Low,Wet,7810.0
2024-06-11 18:00:00,London,Summer,22.7,43.0,7.6,11.9,Clear,1039.7,Southwark,3645.0,15.1,0.0,Medium,Damaged,8524.0
2024-07-05 15:00:00,London,Summer,34.8,61.0,10.0,54.0,Clear,989.3,Kensington,1269.0,110.7,0.0,Low,Snowy,7680.0
2024-04-24 06:00:00,London,Spring,18.1,37.0,8.1,30.8,Rain,1031.0,Chelsea,381.0,45.5,0.0,Low,Dry,1483.0
2024-02-09 04:00:00,London,Winter,9.8,61.0,3.8,59.6,Storm,1037.7,Southwark,1109.0,56.6,0.0,Low,Damaged,3332.0
2024-02-15 00:00:00,London,Winter,6.9,95.0,15.6,70.1,Snow,1024.9,Hackney,1767.0,85.6,0.0,Low,Wet,4405.0
2024-07-04 11:00:00,London,Summer,40.0,44.0,7.0,14.8,Clear,1021.0,Islington,720.0,77.6,0.0,Low,Damaged,5331.0
2024-03-27 21:00:00,London,Spring,24.9,51.0,5.7,18.8,Clear,987.5,Westminster,168.0,62.5,0.0,Low,Wet,773.0
2024-04-03 17:00:00,London,Spring,8.0,73.0,0.7,14.6,Rain,961.2,Greenwich,3807.0,13.2,0.0,Medium,Dry,6332.0
2024-06-28 12:00:00,London,Summer,34.4,78.0,4.4,35.5,Rain,994.0,Lambeth,1186.0,58.5,0.0,Low,Damaged,2319.0
2024-02-15 11:00:00,London,Winter,5.4,76.0,13.2,63.3,Clear,990.4,Camden,1330.0,97.3,0.0,Low,Snowy,2516.0
2024-03-25 07:00:00,London,Spring,19.3,29.0,5.5,7.8,Storm,981.2,Islington,2121.0,79.2,0.0,Low,Wet,6307.0
2024-05-03 02:00:00,London,Spring,11.8,77.0,8.3,34.4,Clear,999.7,Islington,877.0,0.0,0.0,Low,Damaged,508.0
2024-03-03 04:00:00,London,Spring,12.6,49.0,50.0,31.6,Fog,1017.8,Lambeth,1545.0,56.0,0.0,Low,Dry,5245.0
2024-03-03 04:00:00,London,Spring,12.6,49.0,50.0,31.6,Fog,1017.8,Lambeth,1545.0,56.0,0.0,Low,Dry,5245.0
2024-06-15 04:00:00,London,Summer,16.1,100.0,7.8,150.0,Storm,1033.7,Islington,1005.0,69.8,3.0,Low,Snowy,7119.0
2024-01-10 10:00:00,London,Winter,-1.9,81.0,3.4,,Clear,953.5,Islington,507.0,65.1,0.0,Low,Snowy,6412.0
2024-06-01 01:00:00,London,Summer,25.8,51.0,8.0,58.3,Clear,,Southwark,568.0,85.2,0.0,Low,Damaged,2138.0
2024-04-17 15:00:00,London,Spring,19.2,32.0,8.5,41.8,Clear,1032.1,Hackney,1971.0,73.8,0.0,Low,Wet,9754.0
2024-03-21 09:00:00,London,Spring,21.3,38.0,1.0,64.3,Fog,975.3,Westminster,1020.0,69.3,0.0,Low,Wet,5836.0
2024-05-20 17:00:00,London,Spring,15.9,52.0,8.0,25.9,Clear,988.5,Westminster,3661.0,21.3,20.0,Medium,Snowy,5796.0
2024-07-15 12:00:00,London,Summer,26.1,53.0,4.7,13.5,Clear,952.1,Islington,955.0,91.6,0.0,Low,Wet,6980.0
2024-02-28 12:00:00,London,Winter,-3.8,95.0,4.6,150.0,Clear,1014.9,Hackney,914.0,58.9,0.0,Low,Wet,3971.0
2024-01-30 01:00:00,London,Winter,13.4,76.0,26.1,61.5,Snow,1008.2,Kensington,618.0,68.8,0.0,Low,Snowy,1504.0
2024-02-16 20:00:00,London,Winter,13.5,84.0,11.7,68.5,Snow,953.8,Chelsea,1861.0,50.5,0.0,Low,Dry,7009.0
2024-05-27 11:00:00,London,Spring,9.0,40.0,9.1,46.4,Snow,1027.5,Southwark,462.0,53.8,0.0,Low,Wet,9456.0
2024-03-17 15:00:00,London,Spring,16.9,71.0,7.0,60.5,Snow,1002.3,Southwark,429.0,48.8,1.0,Low,Dry,8844.0
2024-03-15 02:00:00,London,Spring,22.2,31.0,2.1,54.3,Rain,1007.0,Southwark,980.0,52.4,0.0,Low,Snowy,7333.0
2024-04-19 18:00:00,London,Spring,21.0,59.0,8.4,39.6,Rain,1020.4,Islington,1494.0,105.6,0.0,Low,Snowy,9637.0
2024-04-19 18:00:00,London,Spring,21.0,59.0,8.4,39.6,Rain,1020.4,Islington,1494.0,105.6,0.0,Low,Snowy,9637.0
2024-05-11 06:00:00,London,Spring,14.6,65.0,3.3,72.1,Rain,1036.2,Hackney,433.0,82.9,0.0,Low,Damaged,3096.0
2024-02-13 05:00:00,London,Winter,-4.5,92.0,28.8,14.0,Fog,1042.8,Southwark,437.0,106.7,0.0,Low,Snowy,5519.0
2024-07-01 17:00:00,London,Summer,34.3,52.0,2.9,26.7,Clear,1044.6,Southwark,1262.0,95.8,0.0,Low,Damaged,6733.0
2024-04-04 00:00:00,London,Spring,17.2,61.0,4.4,50.4,Clear,957.0,Islington,519.0,100.7,0.0,Low,Snowy,6008.0
2024-03-14 20:00:00,London,Spring,6.0,79.0,8.4,68.9,Clear,981.3,Greenwich,365.0,40.6,0.0,Low,Snowy,748.0
2024-01-14 01:00:00,London,Winter,10.7,69.0,2.9,62.1,Fog,1001.2,Westminster,616.0,92.7,0.0,Low,Snowy,6542.0
2024-04-20 09:00:00,London,Spring,6.3,72.0,6.2,71.7,Clear,983.8,Islington,1935.0,111.7,0.0,Low,Snowy,9878.0
2024-04-05 01:00:00,London,Spring,6.4,29.0,3.9,43.9,Clear,979.0,Southwark,737.0,43.0,0.0,Low,Damaged,1253.0
2024-04-29 21:00:00,London,Spring,13.2,80.0,6.3,62.4,Rain,968.3,Chelsea,535.0,111.2,0.0,Low,Damaged,418.0
2024-04-16 03:00:00,London,Spring,23.5,51.0,2.0,54.2,Clear,1044.0,Camden,612.0,57.5,0.0,Low,Wet,401.0
2024-02-29 00:00:00,London,Winter,-2.6,89.0,21.8,21.7,Rain,984.6,Camden,1361.0,116.2,0.0,Low,Dry,268.0
2024-02-13 04:00:00,London,Winter,-2.6,82.0,14.1,65.3,Snow,996.8,Greenwich,1372.0,94.7,0.0,Low,Wet,1002.0
2024-03-30 23:00:00,London,Spring,11.6,43.0,5.8,45.5,Rain,1027.8,Kensington,1019.0,54.1,0.0,Low,Snowy,2206.0
2024-03-14 02:00:00,London,Spring,10.4,49.0,8.0,12.6,Storm,981.9,Westminster,392.0,49.5,0.0,Low,Dry,5028.0
2024-05-23 10:00:00,London,Spring,24.5,71.0,1.2,10.1,Storm,967.4,Hackney,673.0,66.2,0.0,Low,Damaged,938.0
2024-05-09 05:00:00,London,Spring,9.1,68.0,0.1,67.8,Fog,1046.9,Islington,864.0,42.3,0.0,Low,Damaged,6642.0
2024-06-16 11:00:00,London,Summer,27.6,40.0,6.7,1.6,Clear,952.7,Camden,1584.0,50.6,0.0,Low,Wet,9699.0
2024-04-15 00:00:00,London,Spring,11.5,64.0,3.9,35.9,Clear,1027.6,Kensington,1286.0,60.9,0.0,Low,Wet,1999.0
2024-05-27 16:00:00,London,Spring,12.9,73.0,3.7,2.8,Clear,975.0,Lambeth,1784.0,113.7,0.0,Low,Wet,6567.0
2024-06-03 01:00:00,London,Summer,13.2,70.0,7.1,19.6,Storm,994.9,Chelsea,988.0,100.0,0.0,Low,Dry,4755.0
2024-06-07 02:00:00,London,Summer,21.0,41.0,5.2,65.4,Storm,1021.2,Kensington,688.0,63.9,0.0,Low,Dry,7527.0
2024-03-03 18:00:00,London,Spring,9.0,30.0,6.4,49.6,Storm,1025.2,Southwark,3576.0,39.2,1.0,Medium,Dry,2140.0
2024-03-21 03:00:00,London,Spring,17.9,31.0,0.8,0.5,Clear,999.1,Lambeth,1132.0,107.0,0.0,Low,Wet,6241.0
2024-01-19 16:00:00,London,Winter,10.3,63.0,13.6,53.9,Snow,951.8,Lambeth,776.0,98.9,0.0,Low,Dry,6043.0
2024-06-24 01:00:00,London,Summer,27.6,61.0,3.7,60.4,Clear,1023.0,Hackney,602.0,49.0,0.0,Low,Wet,3324.0
2024-07-13 10:00:00,London,Summer,31.8,66.0,7.1,65.8,Snow,955.6,Hackney,236.0,101.0,0.0,Low,Damaged,5604.0
2024-07-03 13:00:00,London,Summer,26.5,78.0,1.5,41.6,Clear,1044.7,Lambeth,1071.0,72.9,0.0,Low,Dry,1811.0
2024-01-16 01:00:00,London,Winter,0.4,85.0,8.0,32.1,Rain,953.3,Westminster,1744.0,63.0,0.0,Low,Damaged,5511.0
2024-02-17 06:00:00,London,Winter,11.8,92.0,0.2,74.1,Rain,1011.6,Lambeth,826.0,118.8,2.0,Low,Dry,7744.0
2024-06-23 19:00:00,London,Summer,29.1,61.0,0.2,29.3,Clear,982.9,Chelsea,3876.0,28.4,0.0,Medium,Wet,1704.0
2024-02-13 21:00:00,London,Winter,4.4,86.0,10.4,51.4,Rain,1047.4,Islington,594.0,112.9,0.0,Low,Wet,471.0
2024-01-01 22:00:00,London,Winter,5.0,92.0,2.8,7.5,Storm,972.8,Kensington,777.0,59.7,0.0,Low,Damaged,90.0
2024-03-27 02:00:00,London,Spring,6.3,66.0,3.8,26.2,Clear,958.2,Chelsea,1605.0,105.1,0.0,Low,Snowy,2395.0
2024-03-09 21:00:00,London,Spring,16.9,38.0,5.0,70.2,Snow,968.0,Westminster,610.0,43.4,3.0,Low,Dry,6109.0
2024-04-28 18:00:00,London,Spring,15.5,75.0,8.7,0.3,Clear,970.6,Kensington,2349.0,89.7,0.0,Low,Damaged,402.0
2024-05-27 19:00:00,London,Spring,17.3,71.0,6.7,77.0,Rain,956.7,Kensington,2524.0,53.7,3.0,Low,Damaged,969.0
2024-06-27 02:00:00,London,Summer,31.3,59.0,9.2,0.2,Clear,1020.0,Islington,1544.0,97.2,0.0,Low,Damaged,6364.0
2024-04-12 20:00:00,London,Spring,-10.0,20.0,5.0,14.6,Snow,989.7,Westminster,1361.0,97.0,0.0,Low,Wet,9045.0
2024-04-06 21:00:00,London,Spring,6.6,28.0,4.6,22.5,Storm,979.4,Westminster,1928.0,103.2,0.0,Low,Damaged,3590.0
2024-01-20 04:00:00,London,Winter,12.7,94.0,23.7,18.9,Rain,1007.9,Chelsea,1536.0,113.8,0.0,Low,Wet,3885.0
2024-02-14 11:00:00,London,Winter,3.7,75.0,,20.9,Clear,1023.9,Greenwich,1559.0,75.0,0.0,Low,Damaged,2371.0
